,song_name,album_name,album_link,artist_name,popularity,release_date,song_link,duration_ms,explicit
96,拝啓、少年よ - Cover,noi J-Pop Cover Vol.1,https://open.spotify.com/album/2sJIn37fV9mfEWgJlVUsIr,Noi,18,2022-02-07,https://open.spotify.com/track/0OzfhjPXnI2lCn2KQG2E4v,213667,False
97,レオ,壱,https://open.spotify.com/album/1YWoHzj5wHnG7m6gLlwBQd,Yuuri,71,2022-01-12,https://open.spotify.com/track/3eg3igrhEhzk8bqqRz6XCt,238973,False
98,今日くらいは - Cover,オトノハ J-Pop Cover Vol.2,https://open.spotify.com/album/107FOFTzMchR0JShFAbq1Q,文音,27,2021-09-28,https://open.spotify.com/track/1CpYW6JVBolnfHUBtRFHIF,227401,False
99,チェリー,インディゴ地平線,https://open.spotify.com/album/0GB573iZ4z6gre3eUJc56N,SPITZ,70,1996,https://open.spotify.com/track/1ihCiJaXRl4f6Sy4LJov5z,259933,False
100,Circle6,Circle6,https://open.spotify.com/album/1OQIG3KTVdgrBl5GA80AGB,空音,25,2022-12-07,https://open.spotify.com/track/7xGlVkVlp5R5dOGh3R3h1D,220360,False
101,I'm a mess,X,https://open.spotify.com/album/16Bd2ZNChy3Emmy1Vmdo0e,MY FIRST STORY,71,2022-08-24,https://open.spotify.com/track/5m21ZR5lO6U0tp9KENxuCc,251333,False
102,STARWALK,STARWALK,https://open.spotify.com/album/0VyfA0U0oxvo2blFedV6Uq,STARKIDS,29,2021-05-12,https://open.spotify.com/track/05QqiJQJxlPVfl2oQDpJZB,115786,True
103,Magic,ANTENNA,https://open.spotify.com/album/3j7aiYai9ezbvxVCgrd2mb,Mrs. GREEN APPLE,71,2023-07-04,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,263106,False
104,One Nation,One Nation,https://open.spotify.com/album/6yzX5qyktNqqTYgWL2JDbq,EXILE,25,2021-05-27,https://open.spotify.com/track/4pN15JF8yS2XJ78GBnqcNh,222444,False
105,花占い,花占い,https://open.spotify.com/album/0hGRfbMoPFpIJJBpWkdYbI,Vaundy,71,2021-07-05,https://open.spotify.com/track/2PlbwoIVr25oita35jg9ht,207555,False
